usuario_id,contenido_id,tipo_contenido,fecha_comentario,tipo,editado
765,767,Post,2023-04-15,"['Texto', 'Sticker']",True
3,1035,Post,2024-02-04,"['Texto', 'Emoji']",True
210,828,Post,2020-11-24,['Emoji'],True
633,141,Post,2023-08-18,['Emoji'],True
135,268,Post,2021-09-21,"['Texto', 'Emoji']",True
871,243,Post,2020-08-20,['Emoji'],True
1486,1171,Post,2024-03-30,"['Sticker', 'Emoji']",False
1443,962,Post,2024-03-16,"['Emoji', 'Texto']",True
583,1171,Post,2021-07-24,['Texto'],False
477,441,Post,2023-09-08,"['Sticker', 'Texto', 'Emoji']",False
905,639,Post,2021-03-31,"['Texto', 'Sticker', 'Emoji']",False
999,171,Post,2023-04-03,"['Sticker', 'Texto']",False
685,840,Post,2021-09-27,"['Emoji', 'Sticker']",False
483,313,Post,2021-12-09,['Emoji'],False
804,792,Post,2021-04-02,['Texto'],True
667,1092,Post,2020-06-28,"['Emoji', 'Sticker', 'Texto']",True
1441,327,Post,2023-08-06,"['Texto', 'Sticker']",True
107,307,Post,2023-09-16,"['Texto', 'Emoji']",False
1050,277,Post,2021-05-25,"['Texto', 'Emoji']",False
298,144,Post,2023-12-31,"['Texto', 'Emoji']",True
139,1069,Post,2021-04-15,"['Sticker', 'Texto', 'Emoji']",True
584,978,Post,2023-01-17,['Sticker'],True
700,1141,Post,2020-06-09,"['Emoji', 'Sticker', 'Texto']",True
1259,124,Post,2024-04-17,['Texto'],False
1166,913,Post,2020-04-01,['Emoji'],True
1105,1045,Post,2020-09-28,"['Emoji', 'Sticker']",True
937,496,Post,2021-04-21,"['Texto', 'Emoji']",True
1396,1125,Post,2020-06-20,"['Emoji', 'Sticker']",True
566,808,Post,2020-04-04,"['Emoji', 'Sticker', 'Texto']",False
1403,1127,Post,2024-10-30,"['Sticker', 'Texto', 'Emoji']",False
1466,588,Post,2022-07-28,['Emoji'],True
1355,1010,Post,2020-07-17,['Emoji'],False
767,975,Post,2024-03-13,"['Emoji', 'Texto']",True
97,658,Post,2023-04-06,"['Texto', 'Sticker', 'Emoji']",False
560,452,Post,2024-07-26,"['Emoji', 'Texto']",True
66,210,Post,2024-07-04,"['Sticker', 'Emoji', 'Texto']",False
1426,163,Post,2021-07-09,['Emoji'],False
1336,517,Post,2021-04-05,"['Texto', 'Emoji', 'Sticker']",True
1294,5,Post,2021-05-23,"['Texto', 'Emoji', 'Sticker']",True
911,397,Post,2024-03-24,"['Sticker', 'Texto']",True
839,310,Post,2021-03-26,"['Texto', 'Sticker']",False
931,25,Post,2022-10-23,"['Emoji', 'Sticker', 'Texto']",False
747,28,Post,2024-07-06,"['Texto', 'Sticker']",True
477,318,Post,2022-11-18,"['Texto', 'Sticker']",False
1381,747,Post,2022-01-21,"['Emoji', 'Sticker']",False
910,836,Post,2020-09-09,"['Emoji', 'Texto', 'Sticker']",True
16,75,Post,2024-05-12,"['Sticker', 'Emoji']",False
709,500,Post,2024-07-11,['Emoji'],False
42,988,Post,2022-12-30,"['Sticker', 'Texto', 'Emoji']",False
324,921,Post,2024-06-13,['Sticker'],False
1242,440,Post,2024-02-27,['Sticker'],True
586,343,Post,2024-06-13,['Emoji'],False
514,1135,Post,2024-04-07,['Texto'],True
1116,26,Post,2021-11-24,['Emoji'],False
129,76,Post,2022-06-23,"['Texto', 'Sticker']",True
1412,251,Post,2020-08-09,"['Sticker', 'Texto', 'Emoji']",False
534,392,Post,2023-02-21,"['Emoji', 'Sticker']",False
1424,160,Post,2022-02-18,['Emoji'],False
114,447,Post,2024-09-29,"['Sticker', 'Texto', 'Emoji']",False
14,516,Post,2023-07-10,"['Emoji', 'Texto', 'Sticker']",True
1121,945,Post,2024-03-25,['Texto'],True
394,670,Post,2023-08-05,['Emoji'],False
107,849,Post,2023-11-21,['Texto'],True
625,560,Post,2024-01-11,['Emoji'],False
1492,1161,Post,2020-04-03,"['Emoji', 'Texto', 'Sticker']",True
403,431,Post,2021-10-03,"['Emoji', 'Sticker']",True
1370,471,Post,2024-03-29,"['Emoji', 'Texto']",False
1126,331,Post,2021-10-07,"['Emoji', 'Sticker', 'Texto']",False
1060,1099,Post,2023-12-01,['Sticker'],False
137,717,Post,2024-12-18,"['Sticker', 'Emoji']",False
827,617,Post,2023-08-06,['Texto'],False
408,108,Post,2024-03-13,['Sticker'],True
802,601,Post,2021-05-10,"['Texto', 'Sticker']",False
123,602,Post,2024-11-16,['Emoji'],True
556,1108,Post,2020-06-26,"['Texto', 'Emoji', 'Sticker']",False
908,865,Post,2021-11-17,['Texto'],False
1001,1173,Post,2023-08-18,['Emoji'],True
521,919,Post,2023-12-04,['Texto'],True
19,408,Post,2021-03-12,"['Sticker', 'Texto']",False
1213,223,Post,2025-01-16,"['Texto', 'Sticker', 'Emoji']",True
680,933,Post,2025-01-21,"['Emoji', 'Sticker', 'Texto']",True
42,1033,Post,2025-01-21,['Emoji'],True
1000,143,Post,2022-04-15,['Sticker'],True
373,651,Post,2023-08-04,"['Sticker', 'Emoji']",True
1155,19,Post,2023-04-18,['Texto'],True
275,152,Post,2020-06-07,['Texto'],False
1263,140,Post,2020-11-26,"['Sticker', 'Emoji', 'Texto']",False
30,632,Post,2021-09-26,['Emoji'],False
1016,327,Post,2021-10-18,"['Texto', 'Sticker']",False
1040,525,Post,2023-01-06,"['Emoji', 'Texto']",False
1161,1042,Post,2024-04-06,"['Texto', 'Emoji', 'Sticker']",True
1495,634,Post,2024-08-18,['Sticker'],True
602,1018,Post,2021-05-23,"['Emoji', 'Texto']",True
86,1106,Post,2021-08-20,['Texto'],False
1486,1195,Post,2021-10-29,['Sticker'],False
832,733,Post,2022-06-19,['Texto'],True
962,346,Post,2024-01-28,"['Sticker', 'Emoji']",False
511,462,Post,2020-06-18,"['Sticker', 'Texto', 'Emoji']",True
903,1127,Post,2024-10-06,['Emoji'],True
985,202,Post,2022-01-10,"['Texto', 'Emoji']",False
481,987,Post,2022-10-03,"['Texto', 'Emoji', 'Sticker']",True
1082,865,Post,2020-07-26,['Sticker'],True
779,1152,Post,2023-11-07,['Texto'],True
695,1077,Post,2021-06-11,['Sticker'],True
60,736,Post,2023-05-09,['Sticker'],False
26,385,Post,2021-05-08,"['Sticker', 'Texto']",False
637,365,Post,2023-04-16,['Texto'],True
1335,693,Post,2022-02-14,"['Emoji', 'Sticker']",True
635,537,Post,2023-07-11,"['Texto', 'Emoji']",False
938,1197,Post,2022-10-23,"['Sticker', 'Emoji', 'Texto']",True
699,352,Post,2022-10-12,['Sticker'],True
226,27,Post,2020-10-10,"['Sticker', 'Emoji', 'Texto']",False
699,83,Post,2022-06-17,"['Sticker', 'Texto']",True
368,14,Post,2024-09-25,['Sticker'],False
711,334,Post,2024-03-07,['Texto'],True
622,279,Post,2024-04-27,['Emoji'],False
328,304,Post,2023-11-24,"['Sticker', 'Texto']",False
321,1069,Post,2022-08-25,"['Emoji', 'Sticker']",True
155,412,Post,2023-01-13,"['Sticker', 'Texto']",False
689,41,Post,2025-01-01,"['Emoji', 'Texto', 'Sticker']",True
46,1082,Post,2024-12-20,"['Emoji', 'Sticker']",False
297,133,Post,2022-07-01,"['Texto', 'Emoji', 'Sticker']",False
567,769,Post,2021-03-09,"['Texto', 'Emoji']",True
258,238,Post,2024-06-01,"['Texto', 'Emoji', 'Sticker']",False
1338,700,Post,2024-09-18,"['Texto', 'Sticker', 'Emoji']",True
1319,963,Post,2022-02-01,"['Sticker', 'Texto', 'Emoji']",True
937,1186,Post,2023-05-18,"['Sticker', 'Texto', 'Emoji']",True
357,1168,Post,2024-07-15,"['Emoji', 'Texto']",False
544,289,Post,2020-03-13,"['Emoji', 'Texto']",True
917,722,Post,2024-10-05,['Texto'],False
979,714,Post,2025-02-01,"['Sticker', 'Emoji']",True
452,156,Post,2024-08-16,"['Emoji', 'Texto']",False
938,392,Post,2024-08-11,"['Sticker', 'Emoji']",True
1372,855,Post,2020-09-05,"['Texto', 'Emoji', 'Sticker']",True
39,431,Post,2025-02-20,"['Texto', 'Emoji', 'Sticker']",True
1375,630,Post,2021-10-17,"['Sticker', 'Emoji']",False
608,592,Post,2021-07-26,['Emoji'],False
23,404,Post,2020-04-27,"['Texto', 'Emoji']",True
56,629,Post,2023-11-20,['Emoji'],True
1065,612,Post,2023-06-21,"['Texto', 'Sticker', 'Emoji']",False
860,322,Post,2022-07-30,['Emoji'],False
476,1128,Post,2022-08-22,"['Texto', 'Emoji']",True
205,751,Post,2024-08-19,"['Texto', 'Sticker']",True
1239,996,Post,2020-09-15,"['Emoji', 'Texto']",False
263,500,Post,2024-03-14,"['Texto', 'Sticker', 'Emoji']",False
629,430,Post,2023-03-06,"['Texto', 'Sticker', 'Emoji']",False
725,641,Post,2023-03-04,['Emoji'],True
743,64,Post,2021-04-03,"['Sticker', 'Emoji']",True
387,1178,Post,2023-01-03,['Sticker'],False
515,509,Post,2022-02-10,['Emoji'],False
1165,271,Post,2020-09-19,"['Texto', 'Emoji', 'Sticker']",True
253,296,Post,2021-09-14,['Emoji'],False
1345,17,Post,2023-02-21,"['Texto', 'Emoji', 'Sticker']",False
122,371,Post,2022-11-20,"['Emoji', 'Sticker', 'Texto']",True
1301,722,Post,2021-05-01,['Texto'],False
235,63,Post,2022-11-19,"['Sticker', 'Texto', 'Emoji']",False
1195,1016,Post,2020-05-23,"['Emoji', 'Sticker']",False
386,286,Post,2020-05-21,['Emoji'],False
393,992,Post,2021-10-15,"['Texto', 'Sticker']",False
298,239,Post,2020-08-01,"['Emoji', 'Sticker']",False
329,347,Post,2024-10-12,"['Emoji', 'Texto', 'Sticker']",True
812,184,Post,2025-01-18,"['Emoji', 'Sticker']",True
435,1136,Post,2024-02-12,['Emoji'],False
1235,182,Post,2021-11-09,"['Texto', 'Emoji', 'Sticker']",False
614,654,Post,2024-03-13,"['Emoji', 'Texto']",False
656,654,Reel,2023-08-21,['Sticker'],True
50,258,Reel,2020-08-01,['Texto'],True
411,225,Reel,2021-08-21,"['Texto', 'Sticker']",False
162,71,Reel,2024-02-26,"['Emoji', 'Texto']",False
966,668,Reel,2024-07-24,['Texto'],True
1389,73,Reel,2024-03-08,"['Texto', 'Sticker', 'Emoji']",True
500,443,Reel,2020-08-18,"['Sticker', 'Emoji', 'Texto']",False
1081,532,Reel,2021-11-05,"['Sticker', 'Texto', 'Emoji']",True
1231,31,Reel,2022-04-12,['Texto'],True
1111,358,Reel,2021-04-14,"['Sticker', 'Texto']",False
994,266,Reel,2021-02-13,"['Emoji', 'Sticker']",True
452,569,Reel,2023-01-13,['Emoji'],False
200,496,Reel,2024-05-31,"['Sticker', 'Emoji']",True
972,628,Reel,2021-12-07,['Texto'],True
1078,379,Reel,2023-08-04,['Texto'],False
509,407,Reel,2021-12-03,['Texto'],True
1419,339,Reel,2020-06-28,"['Sticker', 'Texto']",True
1440,474,Reel,2021-10-30,['Sticker'],False
1236,249,Reel,2021-03-22,['Emoji'],False
1026,348,Reel,2024-07-01,['Emoji'],True
1068,446,Reel,2023-02-01,['Sticker'],True
1232,367,Reel,2024-08-13,"['Texto', 'Sticker']",False
578,191,Reel,2023-10-21,['Sticker'],True
1493,300,Reel,2024-02-11,"['Texto', 'Emoji', 'Sticker']",True
791,599,Reel,2022-06-18,['Sticker'],True
629,261,Reel,2022-01-21,"['Emoji', 'Texto']",True
515,115,Reel,2023-06-04,['Sticker'],False
691,672,Reel,2020-05-06,"['Emoji', 'Sticker', 'Texto']",True
1220,231,Reel,2022-08-21,"['Sticker', 'Emoji', 'Texto']",False
1023,325,Reel,2024-06-09,"['Sticker', 'Emoji', 'Texto']",False
399,318,Reel,2024-09-01,"['Emoji', 'Sticker']",True
48,476,Reel,2024-07-31,['Sticker'],True
837,361,Reel,2022-02-24,"['Texto', 'Emoji']",False
622,488,Reel,2022-03-16,['Texto'],True
158,268,Reel,2023-06-28,"['Emoji', 'Sticker']",True
95,156,Reel,2021-04-28,['Sticker'],False
734,500,Reel,2024-10-26,"['Sticker', 'Emoji', 'Texto']",False
1070,83,Reel,2021-02-14,"['Texto', 'Sticker', 'Emoji']",False
1420,278,Reel,2023-11-20,"['Sticker', 'Emoji']",True
475,407,Reel,2022-11-05,"['Emoji', 'Sticker', 'Texto']",True
915,563,Reel,2020-03-16,"['Texto', 'Emoji']",True
535,362,Reel,2023-11-03,"['Sticker', 'Emoji', 'Texto']",False
1478,658,Reel,2020-06-28,"['Texto', 'Sticker']",False
63,406,Reel,2022-08-25,"['Emoji', 'Texto', 'Sticker']",True
1237,683,Reel,2024-02-08,['Texto'],False
1353,383,Reel,2020-09-15,"['Sticker', 'Texto']",True
933,685,Reel,2024-09-12,"['Texto', 'Emoji', 'Sticker']",True
530,698,Reel,2024-07-01,"['Texto', 'Sticker', 'Emoji']",False
962,624,Reel,2024-07-20,['Texto'],True
1195,348,Reel,2020-04-05,"['Texto', 'Emoji', 'Sticker']",False
1355,161,Reel,2023-06-21,"['Sticker', 'Texto', 'Emoji']",False
184,234,Reel,2023-02-03,"['Emoji', 'Texto']",True
1412,621,Reel,2020-10-06,"['Emoji', 'Sticker']",True
614,73,Reel,2022-02-17,['Texto'],True
152,596,Reel,2020-11-13,['Sticker'],False
997,236,Reel,2025-02-17,"['Emoji', 'Sticker']",True
1386,242,Reel,2021-03-10,"['Emoji', 'Sticker']",False
852,125,Reel,2022-06-30,['Sticker'],False
1089,290,Reel,2021-07-17,"['Emoji', 'Sticker', 'Texto']",False
20,4,Reel,2024-12-16,"['Texto', 'Emoji', 'Sticker']",False
290,94,Reel,2023-08-11,['Sticker'],True
1366,491,Reel,2023-12-19,"['Emoji', 'Sticker']",False
1071,388,Reel,2021-11-09,"['Texto', 'Sticker', 'Emoji']",False
724,207,Reel,2020-04-14,['Emoji'],True
934,233,Reel,2023-12-14,['Texto'],True
899,645,Reel,2022-04-21,"['Sticker', 'Emoji']",True
396,89,Reel,2023-06-24,['Sticker'],False
938,196,Reel,2024-10-25,"['Sticker', 'Texto', 'Emoji']",False
541,82,Reel,2023-06-18,"['Sticker', 'Texto']",True
985,379,Reel,2021-11-21,"['Emoji', 'Texto']",True
938,144,Reel,2024-09-25,['Emoji'],True
679,168,Reel,2023-05-13,"['Texto', 'Emoji']",True
1266,544,Reel,2022-09-04,"['Sticker', 'Emoji']",False
820,511,Reel,2023-06-18,"['Texto', 'Emoji', 'Sticker']",False
725,700,Reel,2020-10-20,"['Sticker', 'Texto', 'Emoji']",True
1063,20,Reel,2020-09-01,"['Sticker', 'Texto', 'Emoji']",False
205,124,Reel,2024-01-11,"['Texto', 'Sticker']",True
73,94,Reel,2024-10-26,['Emoji'],True
110,106,Reel,2020-12-29,"['Texto', 'Sticker']",True
920,570,Reel,2021-08-12,['Texto'],False
837,39,Reel,2023-12-29,"['Emoji', 'Sticker', 'Texto']",False
176,616,Reel,2024-01-15,"['Texto', 'Sticker']",True
1227,268,Reel,2022-05-04,"['Sticker', 'Emoji']",False
1271,30,Reel,2021-03-12,"['Sticker', 'Emoji', 'Texto']",True
345,679,Reel,2024-02-28,"['Texto', 'Emoji', 'Sticker']",False
851,553,Reel,2023-10-07,"['Texto', 'Emoji']",True
671,385,Reel,2022-12-03,['Emoji'],False
231,623,Reel,2022-11-15,"['Texto', 'Sticker']",False
481,102,Reel,2024-07-05,"['Emoji', 'Texto', 'Sticker']",False
1268,573,Reel,2024-11-08,"['Sticker', 'Emoji', 'Texto']",False
1421,466,Reel,2024-06-24,"['Texto', 'Sticker', 'Emoji']",False
1095,534,Reel,2021-04-06,['Emoji'],False
1410,613,Reel,2022-01-10,"['Sticker', 'Emoji', 'Texto']",True
243,391,Reel,2020-09-15,['Emoji'],False
1077,488,Reel,2023-08-20,"['Sticker', 'Emoji', 'Texto']",True
106,338,Reel,2021-05-21,['Emoji'],True
1036,292,Reel,2024-04-04,['Emoji'],False
624,127,Reel,2020-06-11,"['Texto', 'Emoji', 'Sticker']",True
749,548,Reel,2022-08-26,['Sticker'],False
1303,488,Reel,2021-01-04,"['Emoji', 'Texto', 'Sticker']",False
275,386,Reel,2022-07-29,['Emoji'],False
501,681,Reel,2021-03-01,"['Texto', 'Sticker', 'Emoji']",True
894,467,Reel,2024-08-04,['Sticker'],True
750,5,Reel,2023-03-30,"['Texto', 'Sticker', 'Emoji']",False
202,97,Reel,2023-09-10,"['Emoji', 'Texto', 'Sticker']",False
1440,62,Reel,2021-03-29,"['Emoji', 'Texto']",True
502,142,Reel,2022-03-05,"['Texto', 'Sticker', 'Emoji']",True
819,349,Reel,2022-03-02,"['Sticker', 'Texto', 'Emoji']",False
439,123,Reel,2021-11-27,['Texto'],True
47,146,Reel,2024-09-04,"['Texto', 'Emoji']",True
808,248,Reel,2022-03-02,['Sticker'],False
1370,694,Reel,2021-02-01,"['Texto', 'Emoji', 'Sticker']",False
497,230,Reel,2023-07-27,"['Texto', 'Sticker']",False
501,328,Reel,2024-05-24,"['Sticker', 'Texto']",True
286,393,Reel,2021-09-06,"['Texto', 'Sticker']",True
1191,608,Reel,2025-02-03,"['Sticker', 'Emoji', 'Texto']",True
919,284,Reel,2020-07-20,['Emoji'],False
867,209,Reel,2020-06-13,['Emoji'],True
358,152,Reel,2022-02-23,"['Texto', 'Emoji', 'Sticker']",True
1316,484,Reel,2024-01-01,['Emoji'],False
44,640,Reel,2021-05-07,"['Texto', 'Emoji', 'Sticker']",True
939,686,Reel,2022-10-06,['Emoji'],True
798,116,Reel,2024-05-01,['Texto'],True
414,561,Reel,2020-08-27,['Emoji'],False
704,647,Reel,2025-02-15,"['Emoji', 'Sticker']",False
167,698,Reel,2022-04-25,"['Texto', 'Emoji']",False
1149,589,Reel,2021-03-02,"['Texto', 'Sticker']",True
784,468,Reel,2023-03-13,"['Texto', 'Emoji', 'Sticker']",True
1397,226,Reel,2020-11-20,"['Emoji', 'Texto']",True
488,108,Reel,2021-10-25,['Sticker'],False
640,299,Reel,2020-08-06,['Emoji'],True
1439,86,Reel,2024-04-22,"['Emoji', 'Texto']",True
1184,344,Reel,2022-09-07,"['Texto', 'Emoji', 'Sticker']",False
739,41,Reel,2022-12-08,"['Texto', 'Emoji', 'Sticker']",True
1035,316,Reel,2023-04-11,"['Emoji', 'Texto', 'Sticker']",False
684,616,Reel,2021-05-28,['Texto'],True
118,397,Reel,2020-06-12,"['Emoji', 'Texto']",True
582,419,Reel,2020-03-21,"['Emoji', 'Texto', 'Sticker']",True
787,356,Reel,2021-11-02,"['Texto', 'Emoji']",True
1378,505,Reel,2023-02-19,"['Sticker', 'Texto']",False
994,185,Reel,2021-08-04,['Sticker'],True
890,553,Reel,2020-04-28,"['Emoji', 'Sticker', 'Texto']",True
986,347,Reel,2023-04-09,"['Texto', 'Sticker', 'Emoji']",False
1449,57,Reel,2024-03-21,"['Texto', 'Sticker']",True
210,551,Reel,2020-06-10,['Emoji'],True
223,407,Reel,2024-11-10,"['Emoji', 'Texto', 'Sticker']",False
1181,607,Reel,2021-10-28,"['Sticker', 'Texto', 'Emoji']",True
1393,651,Reel,2025-02-05,['Sticker'],False
832,515,Reel,2021-04-09,['Sticker'],True
735,176,Reel,2021-06-22,"['Sticker', 'Emoji']",False
723,181,Reel,2023-09-09,"['Emoji', 'Texto', 'Sticker']",True
1332,40,Reel,2022-03-19,['Sticker'],True
19,17,Reel,2020-03-03,"['Emoji', 'Sticker']",True
681,112,Reel,2021-11-26,['Texto'],True
1155,638,Reel,2020-08-11,"['Texto', 'Emoji']",False
348,405,Reel,2024-05-18,"['Sticker', 'Texto']",False
209,428,Reel,2024-06-12,"['Sticker', 'Texto']",True
740,588,Reel,2022-02-22,['Emoji'],False
539,81,Reel,2024-05-19,"['Sticker', 'Texto']",True
1187,508,Reel,2020-09-18,"['Texto', 'Sticker']",False
580,153,Reel,2023-08-21,"['Sticker', 'Texto', 'Emoji']",False
634,439,Reel,2022-05-14,"['Texto', 'Sticker']",False
1396,384,Reel,2021-05-29,"['Texto', 'Emoji']",False
61,209,Reel,2022-06-30,['Emoji'],False
1375,548,Reel,2023-07-31,"['Sticker', 'Emoji', 'Texto']",False
259,441,Reel,2021-01-04,['Emoji'],False
274,532,Reel,2021-05-26,"['Texto', 'Emoji', 'Sticker']",True
200,320,Reel,2023-02-26,['Emoji'],True
1358,156,Reel,2024-04-22,"['Texto', 'Emoji']",True
1338,130,Reel,2024-09-15,"['Emoji', 'Texto', 'Sticker']",True
1373,425,Reel,2021-03-13,"['Emoji', 'Texto', 'Sticker']",True
648,243,Reel,2021-07-25,"['Sticker', 'Emoji']",True
1202,600,Reel,2021-10-04,"['Emoji', 'Sticker']",True
892,73,Reel,2021-10-07,"['Texto', 'Emoji']",True
1333,155,Reel,2021-02-24,['Sticker'],True
890,662,Reel,2023-09-28,['Sticker'],False
825,627,Reel,2020-05-26,"['Sticker', 'Emoji', 'Texto']",True
485,234,Reel,2021-11-05,"['Sticker', 'Emoji', 'Texto']",False
141,94,Reel,2020-08-04,"['Emoji', 'Sticker']",False
1217,377,Reel,2024-09-27,"['Sticker', 'Texto', 'Emoji']",False
22,302,Reel,2021-09-22,"['Sticker', 'Emoji', 'Texto']",False
395,396,Reel,2023-04-26,['Sticker'],False
148,681,Reel,2023-07-31,"['Emoji', 'Texto', 'Sticker']",True
310,97,Reel,2022-03-14,"['Emoji', 'Texto', 'Sticker']",False
82,309,Reel,2020-10-31,"['Texto', 'Sticker', 'Emoji']",True
23,60,Reel,2020-11-23,"['Texto', 'Sticker']",True
956,390,Reel,2022-08-20,"['Emoji', 'Sticker', 'Texto']",False
597,59,Reel,2020-05-02,"['Sticker', 'Emoji', 'Texto']",True
690,565,Reel,2021-08-07,"['Emoji', 'Sticker', 'Texto']",False
212,138,Reel,2020-12-14,"['Texto', 'Sticker', 'Emoji']",False
328,549,Reel,2023-02-16,"['Emoji', 'Texto', 'Sticker']",False
886,291,Reel,2021-12-08,"['Sticker', 'Texto', 'Emoji']",True
318,324,Reel,2020-07-29,"['Sticker', 'Emoji', 'Texto']",False
1274,112,Reel,2024-06-24,['Texto'],False
721,595,Reel,2020-04-11,"['Texto', 'Emoji', 'Sticker']",False
1131,192,Reel,2022-07-23,['Emoji'],True
1029,501,Reel,2020-08-15,['Sticker'],False
785,450,Reel,2021-07-08,"['Sticker', 'Texto']",True
635,663,Reel,2024-01-22,"['Sticker', 'Texto']",False
279,338,Reel,2023-08-31,"['Emoji', 'Sticker']",False
1296,75,Reel,2020-10-07,['Texto'],False
571,429,Reel,2024-02-15,['Sticker'],False
1343,433,Reel,2024-04-23,['Texto'],True
1405,445,Reel,2024-10-17,['Sticker'],True
1262,292,Reel,2021-01-05,"['Emoji', 'Sticker', 'Texto']",False
1286,188,Reel,2021-08-03,"['Texto', 'Sticker']",False
661,683,Reel,2024-07-07,"['Sticker', 'Emoji']",False
138,108,Reel,2022-04-12,"['Sticker', 'Texto', 'Emoji']",True
815,215,Reel,2022-03-29,"['Emoji', 'Sticker', 'Texto']",True
639,279,Reel,2021-04-11,"['Texto', 'Sticker']",False
1016,675,Reel,2022-01-07,['Emoji'],False
1289,280,Reel,2022-07-01,"['Emoji', 'Sticker']",False
161,270,Reel,2023-04-30,['Emoji'],False
930,317,Reel,2022-05-03,['Emoji'],False
212,146,Reel,2021-04-28,"['Sticker', 'Texto']",False
506,371,Reel,2021-05-24,['Emoji'],True
357,139,Reel,2021-11-25,"['Sticker', 'Emoji']",True
1425,674,Reel,2020-11-16,['Sticker'],False
370,123,Reel,2024-03-19,"['Sticker', 'Emoji', 'Texto']",True
266,674,Reel,2024-05-26,"['Texto', 'Sticker']",True
960,264,Reel,2024-07-19,"['Emoji', 'Texto', 'Sticker']",False
1317,167,Reel,2021-02-01,['Sticker'],True
1060,12,Reel,2023-06-16,"['Sticker', 'Emoji']",False
105,57,Reel,2021-08-31,"['Sticker', 'Emoji', 'Texto']",True
1281,144,Reel,2021-02-07,"['Sticker', 'Texto', 'Emoji']",False
837,664,Reel,2022-06-27,['Texto'],False
531,50,Reel,2021-07-07,"['Sticker', 'Emoji', 'Texto']",True
908,88,Reel,2024-03-12,"['Texto', 'Emoji', 'Sticker']",True
252,21,Reel,2023-09-07,"['Emoji', 'Sticker', 'Texto']",True
766,307,Reel,2023-03-30,['Sticker'],False
517,552,Reel,2023-10-29,"['Emoji', 'Texto', 'Sticker']",True
22,286,Reel,2023-01-12,['Texto'],True
277,473,Reel,2023-11-17,"['Texto', 'Emoji']",False
950,304,Reel,2020-05-02,"['Texto', 'Sticker', 'Emoji']",True
980,558,Reel,2024-03-20,"['Emoji', 'Sticker', 'Texto']",False
284,473,Reel,2023-10-05,"['Emoji', 'Texto']",False
52,392,Reel,2021-06-08,"['Texto', 'Sticker']",True
1477,586,Reel,2020-09-22,"['Sticker', 'Texto', 'Emoji']",False
610,452,Reel,2022-04-26,['Sticker'],False
1127,569,Reel,2021-03-06,"['Sticker', 'Texto']",False
74,495,Reel,2023-08-18,"['Emoji', 'Texto', 'Sticker']",False
707,386,Reel,2022-01-05,"['Emoji', 'Texto', 'Sticker']",True
1075,67,Reel,2022-10-25,"['Sticker', 'Texto', 'Emoji']",True
293,559,Reel,2020-08-14,['Emoji'],False
115,220,Reel,2021-05-03,['Sticker'],False
937,368,Reel,2020-09-12,"['Emoji', 'Texto', 'Sticker']",False
907,556,Reel,2022-07-26,['Sticker'],False
699,281,Reel,2021-09-29,"['Texto', 'Sticker', 'Emoji']",True
430,516,Reel,2020-11-08,"['Texto', 'Emoji', 'Sticker']",True
1254,418,Reel,2020-05-06,"['Sticker', 'Emoji', 'Texto']",False
646,683,Reel,2023-05-13,"['Emoji', 'Texto', 'Sticker']",False
774,389,Reel,2021-03-05,['Emoji'],True
1045,170,Reel,2021-03-11,['Sticker'],True
818,695,Reel,2022-05-24,"['Emoji', 'Sticker', 'Texto']",False
995,242,Reel,2020-09-28,['Emoji'],False
370,593,Reel,2020-07-19,"['Sticker', 'Texto', 'Emoji']",False
80,652,Reel,2023-06-20,['Texto'],False
1105,92,Reel,2022-07-24,"['Texto', 'Sticker', 'Emoji']",True
793,684,Reel,2022-11-21,['Texto'],True
180,353,Reel,2023-01-09,"['Sticker', 'Texto']",True
149,263,Reel,2024-06-07,"['Emoji', 'Texto', 'Sticker']",True
1099,669,Reel,2021-09-26,"['Sticker', 'Emoji', 'Texto']",True
1360,605,Reel,2020-03-17,"['Emoji', 'Texto']",False
1176,153,Reel,2020-05-13,"['Sticker', 'Emoji', 'Texto']",True
1089,340,Reel,2025-01-09,"['Emoji', 'Texto', 'Sticker']",True
371,665,Reel,2022-04-27,['Texto'],False
1293,662,Reel,2020-09-12,['Texto'],True
1167,421,Reel,2021-03-26,['Texto'],False
1253,159,Reel,2022-06-15,['Texto'],False
474,333,Reel,2022-04-23,"['Emoji', 'Sticker', 'Texto']",True
1271,534,Reel,2023-03-18,['Sticker'],False
965,150,Reel,2021-03-18,"['Texto', 'Emoji']",True
853,347,Reel,2023-05-07,"['Sticker', 'Emoji', 'Texto']",True
374,700,Reel,2020-12-22,"['Sticker', 'Emoji']",True
737,232,Reel,2022-10-07,"['Texto', 'Sticker']",False
865,519,Reel,2023-08-15,['Sticker'],False
1282,9,Reel,2022-12-25,"['Emoji', 'Sticker', 'Texto']",True
923,484,Reel,2022-04-04,['Emoji'],False
267,153,Reel,2024-02-08,"['Texto', 'Emoji', 'Sticker']",False
985,110,Reel,2020-03-04,"['Sticker', 'Emoji', 'Texto']",True
1347,451,Reel,2021-06-12,['Texto'],False
610,250,Reel,2022-01-02,['Emoji'],False
808,688,Reel,2024-07-03,"['Emoji', 'Sticker', 'Texto']",False
1292,6,Reel,2024-02-28,['Texto'],False
951,685,Reel,2024-07-24,"['Sticker', 'Emoji', 'Texto']",True
706,586,Reel,2022-02-23,"['Texto', 'Sticker']",True
