usuario_id,seguido_id,desde,interaccion_frecuencia,razón
1052,961,2024-08-10,Semanal,Interés en su contenido
685,936,2022-12-14,Semanal,Interés en su contenido
509,1047,2024-06-01,Diaria,Interés en su contenido
454,505,2024-12-18,Diaria,Interés en su contenido
986,477,2022-01-05,Mensual,Interés en su contenido
698,510,2024-01-25,Semanal,Interés en su contenido
104,371,2020-05-29,Semanal,Interés en su contenido
867,636,2024-11-29,Diaria,Interés en su contenido
367,313,2021-02-18,Mensual,Interés en su contenido
975,520,2020-07-28,Diaria,Interés en su contenido
1298,1168,2022-02-27,Mensual,Interés en su contenido
391,1464,2023-02-03,Ocasional,Interés en su contenido
323,113,2024-01-03,Semanal,Interés en su contenido
472,711,2022-07-02,Diaria,Interés en su contenido
664,149,2022-01-21,Ocasional,Interés en su contenido
99,258,2020-11-23,Semanal,Interés en su contenido
271,669,2024-11-20,Diaria,Interés en su contenido
59,999,2024-12-21,Diaria,Interés en su contenido
749,731,2021-02-22,Mensual,Interés en su contenido
1095,1022,2020-06-20,Diaria,Interés en su contenido
1204,547,2020-05-27,Diaria,Interés en su contenido
560,312,2022-10-20,Semanal,Interés en su contenido
1327,1408,2025-02-08,Mensual,Interés en su contenido
699,806,2021-09-05,Mensual,Interés en su contenido
146,162,2022-04-28,Semanal,Interés en su contenido
761,763,2023-07-29,Diaria,Interés en su contenido
270,657,2020-06-18,Semanal,Interés en su contenido
1046,73,2021-03-06,Ocasional,Interés en su contenido
1059,155,2021-06-08,Diaria,Interés en su contenido
511,708,2024-10-06,Diaria,Interés en su contenido
716,1466,2023-03-16,Semanal,Interés en su contenido
1494,1411,2022-05-12,Mensual,Interés en su contenido
1252,521,2024-12-30,Diaria,Interés en su contenido
1263,1461,2025-01-16,Ocasional,Interés en su contenido
226,683,2024-01-17,Ocasional,Interés en su contenido
644,734,2021-09-03,Ocasional,Interés en su contenido
249,804,2023-07-23,Ocasional,Interés en su contenido
473,356,2022-02-03,Semanal,Interés en su contenido
569,839,2021-01-02,Semanal,Interés en su contenido
36,882,2023-01-01,Diaria,Interés en su contenido
841,275,2020-08-07,Diaria,Interés en su contenido
1375,1372,2024-07-04,Mensual,Interés en su contenido
1467,886,2020-10-04,Semanal,Interés en su contenido
648,270,2020-03-21,Diaria,Interés en su contenido
2,939,2024-11-10,Ocasional,Interés en su contenido
150,641,2023-11-07,Diaria,Interés en su contenido
593,316,2023-11-16,Diaria,Interés en su contenido
644,1244,2023-12-01,Ocasional,Interés en su contenido
1026,735,2020-08-08,Ocasional,Interés en su contenido
1220,913,2022-06-09,Ocasional,Interés en su contenido
159,627,2021-04-02,Semanal,Interés en su contenido
1405,442,2025-01-26,Ocasional,Interés en su contenido
50,1035,2023-03-17,Diaria,Interés en su contenido
1215,78,2023-12-21,Diaria,Interés en su contenido
91,162,2020-04-23,Mensual,Interés en su contenido
856,197,2021-12-18,Diaria,Interés en su contenido
444,1229,2022-11-23,Semanal,Interés en su contenido
995,1052,2022-07-10,Diaria,Interés en su contenido
1102,1217,2020-07-18,Semanal,Interés en su contenido
79,576,2023-06-13,Ocasional,Interés en su contenido
1345,235,2022-06-16,Ocasional,Interés en su contenido
498,1137,2021-06-05,Diaria,Interés en su contenido
835,1041,2024-08-24,Ocasional,Interés en su contenido
1450,1098,2021-07-03,Mensual,Interés en su contenido
182,1081,2022-01-16,Mensual,Interés en su contenido
862,1221,2023-03-20,Diaria,Interés en su contenido
718,1286,2024-12-27,Diaria,Interés en su contenido
1354,1211,2024-05-31,Ocasional,Interés en su contenido
685,820,2022-07-14,Semanal,Interés en su contenido
779,981,2024-09-07,Semanal,Interés en su contenido
1074,71,2024-06-05,Diaria,Interés en su contenido
982,320,2024-04-12,Ocasional,Interés en su contenido
321,4,2023-07-17,Diaria,Interés en su contenido
1379,1370,2020-10-27,Mensual,Interés en su contenido
917,317,2024-09-22,Semanal,Interés en su contenido
939,432,2023-09-18,Mensual,Interés en su contenido
861,580,2022-07-22,Diaria,Interés en su contenido
955,1057,2024-07-24,Semanal,Interés en su contenido
1490,1484,2022-07-22,Diaria,Interés en su contenido
1093,455,2020-10-18,Diaria,Interés en su contenido
820,1237,2021-08-24,Ocasional,Interés en su contenido
1066,1226,2020-11-02,Mensual,Interés en su contenido
212,1314,2021-06-01,Mensual,Interés en su contenido
710,582,2022-03-06,Semanal,Interés en su contenido
844,946,2022-07-20,Diaria,Interés en su contenido
533,794,2024-12-30,Ocasional,Interés en su contenido
540,1156,2023-05-20,Diaria,Interés en su contenido
891,777,2020-06-13,Ocasional,Interés en su contenido
921,764,2023-02-17,Diaria,Interés en su contenido
1150,692,2021-11-21,Ocasional,Interés en su contenido
207,173,2024-05-27,Ocasional,Interés en su contenido
624,726,2020-07-06,Ocasional,Interés en su contenido
94,720,2023-06-27,Mensual,Interés en su contenido
824,425,2021-05-25,Mensual,Interés en su contenido
510,184,2024-02-06,Diaria,Interés en su contenido
1282,1344,2021-05-15,Ocasional,Interés en su contenido
430,1206,2022-01-27,Semanal,Interés en su contenido
34,1475,2022-12-29,Diaria,Interés en su contenido
276,716,2021-05-03,Mensual,Interés en su contenido
878,679,2023-06-25,Semanal,Interés en su contenido
492,962,2022-06-14,Ocasional,Interés en su contenido
988,496,2021-12-08,Diaria,Interés en su contenido
1387,410,2023-05-26,Diaria,Interés en su contenido
776,1015,2020-11-29,Ocasional,Interés en su contenido
222,1213,2021-02-04,Semanal,Interés en su contenido
852,221,2022-03-30,Mensual,Interés en su contenido
580,1122,2024-07-24,Ocasional,Interés en su contenido
1379,315,2024-09-10,Diaria,Interés en su contenido
212,295,2024-03-09,Mensual,Interés en su contenido
1362,118,2020-08-23,Semanal,Interés en su contenido
768,595,2022-11-17,Mensual,Interés en su contenido
658,49,2024-02-23,Diaria,Interés en su contenido
701,606,2021-01-09,Diaria,Interés en su contenido
1039,1475,2023-10-31,Diaria,Interés en su contenido
1364,1155,2021-07-12,Semanal,Interés en su contenido
1164,1016,2024-06-18,Ocasional,Interés en su contenido
1293,939,2022-07-15,Semanal,Interés en su contenido
1066,1045,2024-05-20,Ocasional,Interés en su contenido
277,635,2023-05-02,Ocasional,Interés en su contenido
200,803,2022-09-22,Semanal,Interés en su contenido
28,415,2024-06-09,Mensual,Interés en su contenido
510,1078,2024-05-06,Semanal,Interés en su contenido
1375,122,2020-07-13,Diaria,Interés en su contenido
62,1189,2020-08-07,Diaria,Interés en su contenido
597,458,2024-12-27,Mensual,Interés en su contenido
323,1260,2023-10-25,Mensual,Interés en su contenido
1267,463,2022-04-28,Diaria,Interés en su contenido
1008,1417,2023-08-28,Mensual,Interés en su contenido
218,897,2021-02-26,Ocasional,Interés en su contenido
644,556,2022-06-04,Ocasional,Interés en su contenido
794,313,2023-05-07,Ocasional,Interés en su contenido
1420,399,2025-01-11,Mensual,Interés en su contenido
205,1069,2022-07-13,Ocasional,Interés en su contenido
322,298,2024-07-12,Mensual,Interés en su contenido
318,927,2022-03-27,Mensual,Interés en su contenido
1295,828,2024-07-06,Diaria,Interés en su contenido
9,340,2023-02-25,Semanal,Interés en su contenido
512,77,2023-08-07,Semanal,Interés en su contenido
460,588,2020-07-12,Diaria,Interés en su contenido
763,783,2021-03-12,Ocasional,Interés en su contenido
925,210,2023-11-07,Semanal,Interés en su contenido
737,162,2023-10-01,Mensual,Interés en su contenido
1063,1155,2024-06-06,Diaria,Interés en su contenido
538,210,2023-01-12,Semanal,Interés en su contenido
1039,25,2024-11-11,Mensual,Interés en su contenido
143,846,2023-09-03,Ocasional,Interés en su contenido
884,89,2024-01-08,Diaria,Interés en su contenido
369,446,2023-11-22,Semanal,Interés en su contenido
1000,1080,2024-08-19,Mensual,Interés en su contenido
565,996,2022-12-26,Diaria,Interés en su contenido
1196,1141,2022-02-12,Ocasional,Interés en su contenido
397,853,2021-04-27,Diaria,Interés en su contenido
669,288,2022-10-06,Ocasional,Interés en su contenido
801,1253,2023-12-26,Mensual,Interés en su contenido
1130,578,2023-01-05,Mensual,Interés en su contenido
621,319,2021-12-26,Diaria,Interés en su contenido
297,328,2021-12-07,Mensual,Interés en su contenido
1422,1138,2020-07-03,Semanal,Interés en su contenido
515,1100,2022-01-31,Ocasional,Interés en su contenido
392,1484,2023-06-23,Diaria,Interés en su contenido
501,946,2020-10-18,Semanal,Interés en su contenido
947,158,2025-01-02,Mensual,Interés en su contenido
752,86,2024-12-10,Semanal,Interés en su contenido
151,226,2021-12-04,Diaria,Interés en su contenido
1425,313,2021-03-23,Ocasional,Interés en su contenido
1391,780,2023-05-15,Diaria,Interés en su contenido
540,249,2020-05-03,Semanal,Interés en su contenido
1372,1176,2022-04-06,Ocasional,Interés en su contenido
14,785,2024-10-05,Diaria,Interés en su contenido
51,541,2023-07-13,Ocasional,Interés en su contenido
190,1027,2021-02-06,Diaria,Interés en su contenido
209,1189,2023-04-24,Semanal,Interés en su contenido
646,775,2023-11-18,Semanal,Interés en su contenido
623,1488,2022-07-31,Ocasional,Interés en su contenido
839,1148,2021-04-12,Semanal,Interés en su contenido
593,130,2021-10-06,Diaria,Interés en su contenido
452,537,2023-06-30,Diaria,Interés en su contenido
576,191,2024-09-14,Semanal,Interés en su contenido
143,1057,2021-11-07,Diaria,Interés en su contenido
228,1152,2023-12-23,Diaria,Interés en su contenido
640,20,2024-08-12,Mensual,Interés en su contenido
176,1429,2020-03-23,Semanal,Interés en su contenido
321,645,2022-01-05,Diaria,Interés en su contenido
912,1203,2023-12-31,Diaria,Interés en su contenido
635,639,2020-10-30,Ocasional,Interés en su contenido
79,1029,2024-02-16,Mensual,Interés en su contenido
849,3,2020-10-09,Mensual,Interés en su contenido
98,792,2024-10-30,Ocasional,Interés en su contenido
205,607,2023-11-03,Ocasional,Interés en su contenido
1079,436,2022-11-22,Diaria,Interés en su contenido
45,406,2024-09-23,Diaria,Interés en su contenido
538,725,2024-10-13,Ocasional,Interés en su contenido
557,645,2020-05-02,Ocasional,Interés en su contenido
257,313,2024-01-13,Ocasional,Interés en su contenido
672,1355,2022-07-30,Ocasional,Interés en su contenido
1229,551,2023-08-01,Diaria,Interés en su contenido
932,1487,2021-02-21,Mensual,Interés en su contenido
56,456,2021-05-26,Semanal,Interés en su contenido
922,544,2020-06-27,Mensual,Interés en su contenido
1267,1285,2022-04-16,Ocasional,Interés en su contenido
8,1238,2023-09-03,Semanal,Interés en su contenido
506,1247,2023-01-10,Diaria,Interés en su contenido
1451,469,2022-09-22,Ocasional,Interés en su contenido
1260,592,2022-12-06,Diaria,Interés en su contenido
381,1291,2023-05-14,Ocasional,Interés en su contenido
616,146,2022-11-08,Diaria,Interés en su contenido
790,35,2023-11-05,Semanal,Interés en su contenido
344,874,2023-06-21,Ocasional,Interés en su contenido
719,479,2022-01-12,Diaria,Interés en su contenido
1440,1323,2023-06-07,Diaria,Interés en su contenido
713,1002,2021-12-08,Ocasional,Interés en su contenido
495,180,2023-06-24,Diaria,Interés en su contenido
167,55,2021-10-23,Ocasional,Interés en su contenido
1319,681,2024-11-05,Mensual,Interés en su contenido
834,194,2021-02-12,Semanal,Interés en su contenido
660,463,2021-12-05,Ocasional,Interés en su contenido
77,796,2021-05-15,Mensual,Interés en su contenido
44,126,2021-05-07,Mensual,Interés en su contenido
903,596,2021-08-25,Ocasional,Interés en su contenido
951,1228,2021-12-11,Mensual,Interés en su contenido
1150,776,2020-08-24,Mensual,Interés en su contenido
1042,517,2022-07-27,Diaria,Interés en su contenido
958,25,2021-09-16,Semanal,Interés en su contenido
831,219,2020-12-22,Diaria,Interés en su contenido
110,934,2020-08-20,Ocasional,Interés en su contenido
9,148,2022-02-12,Ocasional,Interés en su contenido
996,455,2024-05-03,Ocasional,Interés en su contenido
642,1176,2025-01-03,Mensual,Interés en su contenido
1220,405,2024-10-27,Semanal,Interés en su contenido
76,910,2021-09-25,Diaria,Interés en su contenido
227,152,2020-05-31,Ocasional,Interés en su contenido
219,1176,2022-09-22,Ocasional,Interés en su contenido
107,75,2024-09-20,Mensual,Interés en su contenido
1262,49,2023-12-12,Semanal,Interés en su contenido
191,549,2024-12-09,Mensual,Interés en su contenido
602,177,2021-12-24,Mensual,Interés en su contenido
685,1213,2024-05-23,Ocasional,Interés en su contenido
917,573,2020-07-17,Semanal,Interés en su contenido
476,478,2020-12-09,Mensual,Interés en su contenido
1360,1157,2021-08-20,Ocasional,Interés en su contenido
1437,702,2022-02-15,Mensual,Interés en su contenido
332,469,2021-11-11,Diaria,Interés en su contenido
984,1393,2023-01-02,Diaria,Interés en su contenido
433,1489,2023-12-16,Semanal,Interés en su contenido
738,500,2024-12-28,Diaria,Interés en su contenido
114,638,2022-01-02,Semanal,Interés en su contenido
788,1284,2024-05-10,Ocasional,Interés en su contenido
713,440,2024-02-28,Ocasional,Interés en su contenido
1470,229,2023-02-08,Ocasional,Interés en su contenido
1327,935,2020-03-18,Semanal,Interés en su contenido
213,931,2020-11-03,Semanal,Interés en su contenido
1164,622,2021-09-03,Ocasional,Interés en su contenido
1423,317,2021-04-04,Mensual,Interés en su contenido
1038,1015,2021-04-04,Semanal,Interés en su contenido
402,1148,2021-06-20,Mensual,Interés en su contenido
1078,771,2020-05-10,Mensual,Interés en su contenido
1355,499,2020-09-24,Semanal,Interés en su contenido
982,1350,2022-02-23,Ocasional,Interés en su contenido
1134,929,2021-12-06,Diaria,Interés en su contenido
535,1437,2023-12-06,Diaria,Interés en su contenido
495,561,2020-04-11,Semanal,Interés en su contenido
255,987,2022-08-01,Ocasional,Interés en su contenido
902,69,2022-11-19,Ocasional,Interés en su contenido
13,749,2024-03-09,Mensual,Interés en su contenido
1146,1313,2022-06-04,Diaria,Interés en su contenido
979,469,2020-03-18,Mensual,Interés en su contenido
948,1245,2024-11-07,Semanal,Interés en su contenido
243,1469,2022-11-21,Diaria,Interés en su contenido
796,280,2020-07-28,Mensual,Interés en su contenido
51,806,2024-03-04,Semanal,Interés en su contenido
760,539,2022-09-04,Ocasional,Interés en su contenido
620,821,2020-10-26,Semanal,Interés en su contenido
1214,1096,2020-11-03,Ocasional,Interés en su contenido
32,209,2022-01-27,Mensual,Interés en su contenido
1358,1287,2021-06-22,Mensual,Interés en su contenido
739,996,2024-09-25,Diaria,Interés en su contenido
473,1228,2021-04-18,Semanal,Interés en su contenido
514,1355,2021-10-27,Semanal,Interés en su contenido
974,1425,2023-08-27,Diaria,Interés en su contenido
1484,1108,2025-01-31,Ocasional,Interés en su contenido
815,1195,2023-09-30,Semanal,Interés en su contenido
742,660,2022-10-22,Semanal,Interés en su contenido
1238,1329,2022-03-11,Diaria,Interés en su contenido
675,49,2024-10-18,Semanal,Interés en su contenido
798,110,2021-05-30,Diaria,Interés en su contenido
99,1366,2023-11-01,Diaria,Interés en su contenido
228,1367,2024-12-03,Diaria,Interés en su contenido
171,670,2022-01-22,Ocasional,Interés en su contenido
152,851,2020-11-24,Diaria,Interés en su contenido
1199,942,2022-03-08,Semanal,Interés en su contenido
1151,529,2024-10-27,Mensual,Interés en su contenido
1277,1284,2020-04-09,Diaria,Interés en su contenido
286,180,2020-04-25,Semanal,Interés en su contenido
3,97,2022-01-03,Semanal,Interés en su contenido
1342,396,2022-04-11,Mensual,Interés en su contenido
1364,769,2024-12-07,Diaria,Interés en su contenido
1394,1407,2021-11-01,Ocasional,Interés en su contenido
980,262,2022-02-25,Semanal,Interés en su contenido
1381,447,2023-11-04,Diaria,Interés en su contenido
126,541,2024-01-12,Mensual,Interés en su contenido
1084,256,2021-11-04,Ocasional,Interés en su contenido
1385,955,2023-08-06,Semanal,Interés en su contenido
1287,846,2020-09-30,Mensual,Interés en su contenido
650,1485,2022-09-12,Ocasional,Interés en su contenido
144,1241,2020-09-07,Semanal,Interés en su contenido
259,148,2022-07-26,Semanal,Interés en su contenido
287,43,2024-05-25,Ocasional,Interés en su contenido
437,168,2023-09-04,Ocasional,Interés en su contenido
589,249,2020-10-20,Ocasional,Interés en su contenido
788,130,2022-08-10,Semanal,Interés en su contenido
60,319,2023-04-04,Semanal,Interés en su contenido
847,537,2023-09-24,Diaria,Interés en su contenido
1414,1286,2020-11-23,Ocasional,Interés en su contenido
1245,489,2022-11-14,Ocasional,Interés en su contenido
1038,388,2024-09-17,Mensual,Interés en su contenido
1282,1249,2021-01-25,Diaria,Interés en su contenido
848,948,2024-06-13,Ocasional,Interés en su contenido
561,31,2021-02-05,Semanal,Interés en su contenido
302,462,2020-10-15,Diaria,Interés en su contenido
1461,1171,2020-04-02,Semanal,Interés en su contenido
1349,368,2023-07-16,Mensual,Interés en su contenido
287,1093,2022-08-10,Semanal,Interés en su contenido
1301,824,2021-06-09,Ocasional,Interés en su contenido
209,359,2025-01-27,Ocasional,Interés en su contenido
1234,493,2021-09-20,Ocasional,Interés en su contenido
1195,533,2021-07-19,Mensual,Interés en su contenido
339,382,2022-02-28,Mensual,Interés en su contenido
379,1260,2020-09-10,Ocasional,Interés en su contenido
527,529,2024-04-28,Mensual,Interés en su contenido
1401,1066,2024-06-11,Mensual,Interés en su contenido
509,1290,2025-01-30,Ocasional,Interés en su contenido
1441,1495,2023-01-26,Ocasional,Interés en su contenido
1039,232,2024-08-06,Diaria,Interés en su contenido
153,634,2025-02-03,Semanal,Interés en su contenido
453,95,2021-12-10,Ocasional,Interés en su contenido
528,50,2021-05-28,Diaria,Interés en su contenido
657,1151,2020-07-05,Ocasional,Interés en su contenido
981,175,2020-09-12,Mensual,Interés en su contenido
650,1439,2020-06-25,Mensual,Interés en su contenido
1217,1383,2024-11-29,Diaria,Interés en su contenido
1312,796,2024-07-22,Semanal,Interés en su contenido
987,1087,2020-10-16,Ocasional,Interés en su contenido
1249,107,2020-03-19,Semanal,Interés en su contenido
730,1182,2024-03-29,Diaria,Interés en su contenido
1410,312,2021-07-01,Diaria,Interés en su contenido
1461,1495,2022-02-08,Mensual,Interés en su contenido
800,483,2021-05-30,Ocasional,Interés en su contenido
345,239,2021-05-11,Ocasional,Interés en su contenido
