usuario_id,seguido_id,desde,interaccion_frecuencia,razón,estado
239,1679,2020-09-03,Semanal,Interés en su contenido,Verified
900,1679,2023-03-08,Ocasional,Interés en su contenido,Verified
1202,1679,2021-08-01,Semanal,Interés en su contenido,Verified
579,1679,2023-09-08,Ocasional,Interés en su contenido,Verified
880,1679,2024-05-08,Diaria,Interés en su contenido,Verified
315,1679,2021-11-19,Mensual,Interés en su contenido,Verified
498,1679,2024-07-30,Diaria,Interés en su contenido,Verified
1084,1679,2024-07-06,Ocasional,Interés en su contenido,Verified
137,1680,2020-04-10,Mensual,Interés en su contenido,Verified
635,1680,2024-01-04,Ocasional,Interés en su contenido,Verified
557,1680,2023-05-23,Semanal,Interés en su contenido,Verified
193,1680,2021-02-19,Mensual,Interés en su contenido,Verified
290,1680,2022-04-14,Semanal,Interés en su contenido,Verified
51,1680,2021-03-12,Mensual,Interés en su contenido,Verified
598,1680,2024-10-31,Ocasional,Interés en su contenido,Verified
900,1680,2024-03-18,Ocasional,Interés en su contenido,Verified
1484,1681,2023-06-08,Diaria,Interés en su contenido,Verified
296,1681,2022-02-10,Ocasional,Interés en su contenido,Verified
174,1681,2023-01-17,Semanal,Interés en su contenido,Verified
799,1681,2022-08-22,Ocasional,Interés en su contenido,Verified
41,1681,2020-07-11,Mensual,Interés en su contenido,Verified
428,1681,2020-05-17,Diaria,Interés en su contenido,Verified
1029,1681,2021-08-16,Diaria,Interés en su contenido,Verified
7,1681,2021-05-04,Semanal,Interés en su contenido,Verified
328,1682,2020-03-30,Diaria,Interés en su contenido,Verified
942,1682,2021-07-08,Diaria,Interés en su contenido,Verified
545,1682,2023-11-12,Mensual,Interés en su contenido,Verified
543,1682,2024-01-18,Semanal,Interés en su contenido,Verified
1240,1682,2024-12-03,Diaria,Interés en su contenido,Verified
963,1682,2024-11-27,Diaria,Interés en su contenido,Verified
1311,1682,2023-09-24,Ocasional,Interés en su contenido,Verified
761,1682,2025-02-22,Diaria,Interés en su contenido,Verified
138,1683,2023-03-25,Semanal,Interés en su contenido,Verified
553,1683,2021-01-15,Semanal,Interés en su contenido,Verified
499,1683,2021-07-04,Diaria,Interés en su contenido,Verified
1011,1683,2024-03-24,Diaria,Interés en su contenido,Verified
509,1683,2020-03-08,Diaria,Interés en su contenido,Verified
744,1683,2022-11-03,Semanal,Interés en su contenido,Verified
926,1683,2024-04-30,Diaria,Interés en su contenido,Verified
552,1683,2020-05-31,Semanal,Interés en su contenido,Verified
27,1683,2021-07-12,Semanal,Interés en su contenido,Verified
23,1683,2024-04-11,Diaria,Interés en su contenido,Verified
1303,1683,2021-10-16,Diaria,Interés en su contenido,Verified
207,1683,2020-05-06,Mensual,Interés en su contenido,Verified
273,1683,2022-02-23,Mensual,Interés en su contenido,Verified
320,1683,2024-08-02,Diaria,Interés en su contenido,Verified
879,1683,2021-09-23,Mensual,Interés en su contenido,Verified
1257,1684,2020-09-01,Semanal,Interés en su contenido,Verified
187,1684,2020-08-18,Ocasional,Interés en su contenido,Verified
1026,1684,2020-03-29,Diaria,Interés en su contenido,Verified
898,1684,2020-06-28,Semanal,Interés en su contenido,Verified
1440,1684,2022-01-08,Semanal,Interés en su contenido,Verified
1387,1684,2025-03-02,Semanal,Interés en su contenido,Verified
754,1684,2020-04-08,Diaria,Interés en su contenido,Verified
1254,1684,2020-12-05,Ocasional,Interés en su contenido,Verified
1303,1684,2021-02-05,Semanal,Interés en su contenido,Verified
544,1684,2020-09-08,Diaria,Interés en su contenido,Verified
775,1684,2024-12-04,Diaria,Interés en su contenido,Verified
365,1685,2020-08-02,Mensual,Interés en su contenido,Verified
196,1685,2020-08-07,Ocasional,Interés en su contenido,Verified
968,1685,2024-12-29,Semanal,Interés en su contenido,Verified
492,1685,2021-08-23,Mensual,Interés en su contenido,Verified
1475,1685,2024-12-04,Semanal,Interés en su contenido,Verified
35,1685,2021-08-07,Mensual,Interés en su contenido,Verified
8,1685,2021-02-15,Mensual,Interés en su contenido,Verified
327,1685,2020-03-14,Semanal,Interés en su contenido,Verified
930,1685,2021-11-05,Ocasional,Interés en su contenido,Verified
143,1685,2024-10-17,Ocasional,Interés en su contenido,Verified
483,1685,2024-09-04,Mensual,Interés en su contenido,Verified
117,1686,2024-04-05,Diaria,Interés en su contenido,Verified
521,1686,2024-07-09,Semanal,Interés en su contenido,Verified
218,1686,2021-01-23,Semanal,Interés en su contenido,Verified
11,1686,2023-01-05,Diaria,Interés en su contenido,Verified
362,1686,2021-02-21,Ocasional,Interés en su contenido,Verified
822,1686,2022-08-21,Ocasional,Interés en su contenido,Verified
1063,1686,2021-01-23,Mensual,Interés en su contenido,Verified
37,1687,2024-02-17,Semanal,Interés en su contenido,Verified
1148,1687,2024-06-15,Semanal,Interés en su contenido,Verified
954,1687,2025-02-08,Mensual,Interés en su contenido,Verified
352,1687,2021-07-14,Diaria,Interés en su contenido,Verified
1468,1687,2023-10-15,Ocasional,Interés en su contenido,Verified
1444,1688,2023-04-17,Diaria,Interés en su contenido,Verified
1328,1688,2022-08-06,Semanal,Interés en su contenido,Verified
1147,1688,2020-08-21,Ocasional,Interés en su contenido,Verified
39,1688,2020-11-01,Mensual,Interés en su contenido,Verified
133,1688,2023-07-09,Semanal,Interés en su contenido,Verified
535,1688,2021-09-01,Mensual,Interés en su contenido,Verified
417,1688,2022-07-25,Semanal,Interés en su contenido,Verified
158,1688,2021-05-10,Ocasional,Interés en su contenido,Verified
358,1688,2023-03-11,Semanal,Interés en su contenido,Verified
1410,1688,2023-04-15,Mensual,Interés en su contenido,Verified
310,1688,2023-04-21,Mensual,Interés en su contenido,Verified
279,1688,2022-01-21,Ocasional,Interés en su contenido,Verified
1099,1688,2024-07-04,Semanal,Interés en su contenido,Verified
1295,1689,2024-04-09,Diaria,Interés en su contenido,Verified
1045,1689,2020-08-03,Diaria,Interés en su contenido,Verified
1453,1689,2025-01-08,Semanal,Interés en su contenido,Verified
1461,1689,2024-03-27,Mensual,Interés en su contenido,Verified
899,1689,2025-02-10,Ocasional,Interés en su contenido,Verified
964,1689,2020-12-05,Ocasional,Interés en su contenido,Verified
1458,1689,2022-11-13,Semanal,Interés en su contenido,Verified
199,1689,2022-09-29,Diaria,Interés en su contenido,Verified
646,1689,2021-07-09,Mensual,Interés en su contenido,Verified
772,1689,2021-08-28,Semanal,Interés en su contenido,Verified
675,1689,2020-08-09,Mensual,Interés en su contenido,Verified
253,1689,2023-03-25,Diaria,Interés en su contenido,Verified
128,1689,2024-11-02,Semanal,Interés en su contenido,Verified
94,1689,2021-11-12,Semanal,Interés en su contenido,Verified
273,1690,2021-05-06,Ocasional,Interés en su contenido,Verified
1020,1690,2024-08-05,Ocasional,Interés en su contenido,Verified
650,1690,2022-02-05,Ocasional,Interés en su contenido,Verified
829,1690,2024-02-29,Semanal,Interés en su contenido,Verified
167,1690,2020-09-13,Ocasional,Interés en su contenido,Verified
924,1690,2023-05-11,Ocasional,Interés en su contenido,Verified
168,1690,2024-09-04,Diaria,Interés en su contenido,Verified
1350,1690,2024-04-08,Mensual,Interés en su contenido,Verified
414,1690,2022-12-21,Diaria,Interés en su contenido,Verified
1174,1690,2022-10-28,Semanal,Interés en su contenido,Verified
824,1691,2022-05-02,Mensual,Interés en su contenido,Verified
318,1691,2023-08-13,Ocasional,Interés en su contenido,Verified
542,1691,2021-12-29,Semanal,Interés en su contenido,Verified
1045,1691,2021-09-18,Mensual,Interés en su contenido,Verified
924,1691,2022-06-06,Ocasional,Interés en su contenido,Verified
1067,1691,2021-06-13,Semanal,Interés en su contenido,Verified
146,1691,2022-08-24,Ocasional,Interés en su contenido,Verified
1218,1691,2023-07-03,Diaria,Interés en su contenido,Verified
1241,1691,2023-08-13,Diaria,Interés en su contenido,Verified
416,1691,2020-08-30,Semanal,Interés en su contenido,Verified
243,1692,2022-10-28,Semanal,Interés en su contenido,Verified
325,1692,2024-04-18,Semanal,Interés en su contenido,Verified
400,1692,2021-09-17,Ocasional,Interés en su contenido,Verified
1090,1692,2022-05-08,Mensual,Interés en su contenido,Verified
129,1692,2024-07-06,Semanal,Interés en su contenido,Verified
1213,1692,2022-06-10,Mensual,Interés en su contenido,Verified
803,1692,2021-06-23,Ocasional,Interés en su contenido,Verified
384,1692,2021-09-24,Ocasional,Interés en su contenido,Verified
872,1692,2020-05-15,Ocasional,Interés en su contenido,Verified
1490,1692,2020-05-13,Semanal,Interés en su contenido,Verified
1342,1693,2020-04-17,Semanal,Interés en su contenido,Verified
789,1693,2021-01-27,Ocasional,Interés en su contenido,Verified
332,1693,2022-08-26,Ocasional,Interés en su contenido,Verified
425,1693,2022-01-27,Diaria,Interés en su contenido,Verified
581,1693,2021-01-01,Ocasional,Interés en su contenido,Verified
365,1693,2020-07-04,Mensual,Interés en su contenido,Verified
1282,1693,2020-09-28,Ocasional,Interés en su contenido,Verified
718,1693,2023-11-11,Mensual,Interés en su contenido,Verified
319,1694,2020-09-07,Mensual,Interés en su contenido,Verified
709,1694,2023-12-04,Diaria,Interés en su contenido,Verified
1396,1694,2020-05-22,Ocasional,Interés en su contenido,Verified
729,1694,2023-11-01,Semanal,Interés en su contenido,Verified
944,1694,2024-01-28,Ocasional,Interés en su contenido,Verified
420,1694,2020-07-20,Mensual,Interés en su contenido,Verified
1139,1694,2022-05-02,Semanal,Interés en su contenido,Verified
269,1694,2022-03-31,Mensual,Interés en su contenido,Verified
669,1695,2020-04-06,Ocasional,Interés en su contenido,Verified
83,1695,2021-07-14,Diaria,Interés en su contenido,Verified
737,1695,2022-06-29,Diaria,Interés en su contenido,Verified
1196,1695,2021-02-05,Mensual,Interés en su contenido,Verified
332,1695,2022-01-01,Semanal,Interés en su contenido,Verified
1394,1695,2023-02-18,Mensual,Interés en su contenido,Verified
85,1695,2020-06-08,Mensual,Interés en su contenido,Verified
811,1695,2024-06-14,Ocasional,Interés en su contenido,Verified
1472,1695,2020-04-13,Ocasional,Interés en su contenido,Verified
417,1695,2023-04-29,Semanal,Interés en su contenido,Verified
506,1695,2022-06-09,Semanal,Interés en su contenido,Verified
998,1695,2021-08-28,Diaria,Interés en su contenido,Verified
124,1695,2021-11-29,Ocasional,Interés en su contenido,Verified
793,1695,2022-01-17,Semanal,Interés en su contenido,Verified
1327,1695,2023-02-23,Semanal,Interés en su contenido,Verified
61,1696,2024-06-03,Mensual,Interés en su contenido,Verified
1097,1696,2022-07-31,Ocasional,Interés en su contenido,Verified
1092,1696,2020-10-21,Diaria,Interés en su contenido,Verified
1366,1696,2023-03-14,Mensual,Interés en su contenido,Verified
69,1696,2021-03-13,Semanal,Interés en su contenido,Verified
1453,1696,2024-11-05,Diaria,Interés en su contenido,Verified
473,1696,2021-03-20,Semanal,Interés en su contenido,Verified
751,1696,2022-03-02,Semanal,Interés en su contenido,Verified
536,1697,2022-04-19,Mensual,Interés en su contenido,Verified
793,1697,2021-09-03,Semanal,Interés en su contenido,Verified
815,1697,2024-10-12,Semanal,Interés en su contenido,Verified
817,1697,2024-07-17,Mensual,Interés en su contenido,Verified
119,1697,2021-02-15,Semanal,Interés en su contenido,Verified
580,1697,2023-04-02,Mensual,Interés en su contenido,Verified
1420,1697,2020-11-18,Ocasional,Interés en su contenido,Verified
755,1697,2022-07-18,Mensual,Interés en su contenido,Verified
1134,1697,2023-12-05,Ocasional,Interés en su contenido,Verified
1221,1697,2022-03-21,Diaria,Interés en su contenido,Verified
513,1697,2024-12-29,Mensual,Interés en su contenido,Verified
229,1698,2025-01-23,Semanal,Interés en su contenido,Verified
738,1698,2020-03-31,Mensual,Interés en su contenido,Verified
1245,1698,2022-12-10,Mensual,Interés en su contenido,Verified
1017,1698,2022-01-26,Semanal,Interés en su contenido,Verified
4,1698,2024-02-13,Diaria,Interés en su contenido,Verified
1330,1698,2025-02-07,Mensual,Interés en su contenido,Verified
723,1698,2025-02-02,Mensual,Interés en su contenido,Verified
524,1698,2025-01-04,Semanal,Interés en su contenido,Verified
175,1698,2021-01-25,Semanal,Interés en su contenido,Verified
893,1699,2023-02-10,Ocasional,Interés en su contenido,Verified
862,1699,2023-01-07,Semanal,Interés en su contenido,Verified
1449,1699,2024-05-17,Ocasional,Interés en su contenido,Verified
755,1699,2021-06-10,Mensual,Interés en su contenido,Verified
936,1699,2024-11-12,Mensual,Interés en su contenido,Verified
302,1699,2024-04-11,Ocasional,Interés en su contenido,Verified
873,1699,2023-06-18,Semanal,Interés en su contenido,Verified
1400,1699,2024-11-06,Mensual,Interés en su contenido,Verified
382,1699,2022-09-27,Ocasional,Interés en su contenido,Verified
726,1699,2021-01-06,Diaria,Interés en su contenido,Verified
185,1700,2024-08-10,Semanal,Interés en su contenido,Verified
9,1700,2021-01-14,Mensual,Interés en su contenido,Verified
1152,1700,2023-10-10,Diaria,Interés en su contenido,Verified
660,1700,2021-04-02,Ocasional,Interés en su contenido,Verified
905,1700,2024-11-22,Diaria,Interés en su contenido,Verified
1135,1700,2021-10-05,Ocasional,Interés en su contenido,Verified
1032,1700,2023-06-21,Ocasional,Interés en su contenido,Verified
102,1700,2021-02-23,Mensual,Interés en su contenido,Verified
20,1700,2021-11-10,Mensual,Interés en su contenido,Verified
626,1700,2023-07-09,Semanal,Interés en su contenido,Verified
721,1700,2021-05-19,Semanal,Interés en su contenido,Verified
1205,1700,2022-05-20,Diaria,Interés en su contenido,Verified
1029,1700,2022-02-27,Ocasional,Interés en su contenido,Verified
